categoria,nombre,precio_oferta,precio_regular,enlace
"Carnes, Aves y Mariscos",Cubos de Filete de Res Premium Choice Empacado,,516.00 USD (x1),https://www.smrey.com/p/cubos-de-filete-de-res-premium-choice-empacado-600gr-203256000002
"Carnes, Aves y Mariscos",Medallones de Filete Premium Choice Empacado 70,,1875.00 USD (x1),https://www.smrey.com/p/medallones-de-filete-premium-choice-empacado-700gr-201732000003
"Carnes, Aves y Mariscos",Bistec de Cinta con Hueso Premium Choice Empaca,,398.00 USD (x1),https://www.smrey.com/p/bistec-de-cinta-con-hueso-premium-choice-empacada-600gr-200347000002
"Carnes, Aves y Mariscos",Carne para Sopa Premium Choice Empacada 550gr,,279.00 USD (x1),https://www.smrey.com/p/carne-sopa-premium-choice-empacada-550gr-200274000007
"Carnes, Aves y Mariscos",Jarrete Especial Premium Choice Empacado 700gr,,506.00 USD (x1),https://www.smrey.com/p/jarrete-especial-premium-choice-empacado-700gr-200261000003
"Carnes, Aves y Mariscos",Lomo Redondo Premium Choice Empacado 600gr,,509.00 USD (x1),https://www.smrey.com/p/lomo-redondo-premium-choice-empacado-600gr-200265000009
"Carnes, Aves y Mariscos",Punta Palomilla Parrilla Premium Choice al Gran,,1898.00 USD (x1),https://www.smrey.com/p/punta-palomilla-parrilla-premium-choice-al-granel-206279000004
"Carnes, Aves y Mariscos",Pulpa Blanca Premium Choice al Granel,,191.00 USD (x1),https://www.smrey.com/p/pulpa-blanca-premium-choice-al-granel-200521000002
"Carnes, Aves y Mariscos",Palomilla Premium Choice al Granel,,186.00 USD (x1),https://www.smrey.com/p/palomilla-premium-choice-al-granel-200520000003
"Carnes, Aves y Mariscos",Carne para Freír Premium Choice Empacada 600gr,,404.00 USD (x1),https://www.smrey.com/p/carne-freir-premium-choice-empacada-600gr-200239000004
"Carnes, Aves y Mariscos",Lomo de Res 1/2 Premium Choice Empacado 1.125kg,,984.00 USD (x1),https://www.smrey.com/p/lomo-de-res-12-premium-choice-empacado-1125kg-208799000007
"Carnes, Aves y Mariscos",Cinta sin Hueso Premium Choice al Granel,,323.00 USD (x1),https://www.smrey.com/p/cinta-sin-hueso-premium-choice-al-granel-200158000000
"Carnes, Aves y Mariscos",Entraña Parrilla Premium Choice al Granel,,837.00 USD (x1),https://www.smrey.com/p/entrana-parrilla-premium-choice-al-granel-206280000000
"Carnes, Aves y Mariscos",T-Bone Premium Choice Empacado 500gr,,491.00 USD (x1),https://www.smrey.com/p/t-bone-premium-choice-empacado-500gr-200952000008
"Carnes, Aves y Mariscos",Asado de Tira Premium Choice Empacado 1.2kg,,976.00 USD (x1),https://www.smrey.com/p/asado-de-tira-premium-choice-empacado-12kg-208772000000
"Carnes, Aves y Mariscos",Entraña Outside Skirt Riquezas Del Campo Empaca,,2405.00 USD (x1),https://www.smrey.com/p/entrana-outside-skirt-riquezas-del-campo-empacado-283gr-726798263013
"Carnes, Aves y Mariscos",Hamburguesa de Carne Certified Angus Beef 8und,,794.00 USD (x1),https://www.smrey.com/p/hamburguesa-de-carne-certified-angus-beef-8und-7452102280010
"Carnes, Aves y Mariscos",Carne Molida Especial 15% al Granel,,90.00 USD (x1),https://www.smrey.com/p/carne-molida-especial-15-al-granel-209022000009
"Carnes, Aves y Mariscos",Carne Molida Especial 5% al Granel,,95.00 USD (x1),https://www.smrey.com/p/carne-molida-especial-5-al-granel-200117000003
"Carnes, Aves y Mariscos",Carne Molida Magra 2% al Granel,,103.00 USD (x1),https://www.smrey.com/p/carne-molida-magra-2-al-granel-204118000000
"Carnes, Aves y Mariscos",Lomo de Res Entero Empacado 2.5kg,,1985.00 USD (x1),https://www.smrey.com/p/lomo-de-res-entero-empacado-25kg-200106000007
"Carnes, Aves y Mariscos",Shoulder 1/2 Empacado 1.1kg,,959.00 USD (x1),https://www.smrey.com/p/shoulder-12-empacado-11kg-201634000002
"Carnes, Aves y Mariscos",Palomilla 1/2 Empacada 3.75kg,,3056.00 USD (x1),https://www.smrey.com/p/palomilla-12-empacada-375kg-200103000000
"Carnes, Aves y Mariscos",Bistec de Cinta con Hueso Premium Choice al Gra,,166.00 USD (x1),https://www.smrey.com/p/bistec-de-cinta-con-hueso-premium-choice-al-granel-200059000000
"Carnes, Aves y Mariscos",Petite Tender Certified Angus Beef Empacado 375,,1320.00 USD (x1),https://www.smrey.com/p/petite-tender-certified-angus-beef-empacado-375gr-200580000005
"Carnes, Aves y Mariscos",Jarrete al Granel,,71.00 USD (x1),https://www.smrey.com/p/jarrete-al-granel-209917000008
"Carnes, Aves y Mariscos",Sopero Empacado 1.4kg,,293.00 USD (x1),https://www.smrey.com/p/sopero-empacado-14kg-208936000006
"Carnes, Aves y Mariscos",Carne Molida de Primera Fresco al Granel,,47.00 USD (x1),https://www.smrey.com/p/carne-molida-de-primera-fresco-al-granel-209021000000
"Carnes, Aves y Mariscos",Sirloin Coulotte Certified Angus Beef Empacado,,1812.00 USD (x1),https://www.smrey.com/p/sirloin-coulotte-certified-angus-beef-empacado-400gr-205921000003
"Carnes, Aves y Mariscos",Plantiramy Planticeria Estilo Pastrami 200gr,,895.00 USD (x1),https://www.smrey.com/p/plantiramy-planticeria-estilo-pastrami-200gr-781584319725
"Carnes, Aves y Mariscos",Plantillopo Planticeria Estilo Pollo 200gr,,699.00 USD (x1),https://www.smrey.com/p/plantillopo-planticeria-estilo-pollo-200gr-781584319756
"Carnes, Aves y Mariscos",Tomahawk Congelada Premium Choice Empacada 850g,,748.00 USD (x1),https://www.smrey.com/p/tomahawk-congelada-premium-choice-empacada-850gr-201589000003
"Carnes, Aves y Mariscos",Porter House Congelada Premium Choice Empacada,,733.00 USD (x1),https://www.smrey.com/p/porter-house-congelada-premium-choice-empacada-700gr-200290000005
"Carnes, Aves y Mariscos",T-Bone Congelada Premium Choice Empacada 450gr,,441.00 USD (x1),https://www.smrey.com/p/t-bone-congelada-premium-choice-empacada-450gr-205104000004
"Carnes, Aves y Mariscos",Pulpa Blanca Premium Choice al Granel,,187.00 USD (x1),https://www.smrey.com/p/pulpa-blanca-premium-choice-al-granel-208693000004
"Carnes, Aves y Mariscos",Palomilla Premium Choice al Granel,,186.00 USD (x1),https://www.smrey.com/p/palomilla-premium-choice-al-granel-208687000003
"Carnes, Aves y Mariscos",Higado Importado Fresco al Granel,,39.00 USD (x1),https://www.smrey.com/p/higado-importado-fresco-al-granel-209017000007
"Carnes, Aves y Mariscos",Brisket Premium Choice Empacado 3.5kg,,79.00 USD (x1),https://www.smrey.com/p/brisket-premium-choice-empacado-35kg-209938000001
"Carnes, Aves y Mariscos",Falda Limpia Fresco Empacado en Bloque 600gr,,303.00 USD (x1),https://www.smrey.com/p/falda-limpia-fresco-empacado-bloque-600gr-208695000002
"Carnes, Aves y Mariscos",Palomilla 1/4 para Asar Empacada 1.85kg,,1508.00 USD (x1),https://www.smrey.com/p/palomilla-14-asar-empacada-185kg-209453000005
"Carnes, Aves y Mariscos",New York para Parrilla Premium Choice Empacado,,3098.00 USD (x1),https://www.smrey.com/p/new-york-parrilla-premium-choice-empacado-21kg-200530000000
"Carnes, Aves y Mariscos",Lengua de Res al Granel,,689.00 USD (x1),https://www.smrey.com/p/lengua-de-res-al-granel-200046000006
"Carnes, Aves y Mariscos",Pulpa Negra en Pieza Fresco Empacada 2kg,,1698.00 USD (x1),https://www.smrey.com/p/pulpa-negra-pieza-fresco-empacada-2kg-209217000005
"Carnes, Aves y Mariscos",Tres Bistec de Res Empacado 350gr,,265.00 USD (x1),https://www.smrey.com/p/tres-bistec-de-res-empacado-350gr-201156000009
"Carnes, Aves y Mariscos",Costilla Especial al Granel,,515.00 USD (x1),https://www.smrey.com/p/costilla-especial-al-granel-209828000005
"Carnes, Aves y Mariscos",Bistec al Minuto Premium Choice Empacado 575gr,,505.00 USD (x1),https://www.smrey.com/p/bistec-al-minuto-premium-choice-empacado-575gr-200273000008
"Carnes, Aves y Mariscos",Higado de Res Premium Choice Empacado 800gr,,360.00 USD (x1),https://www.smrey.com/p/higado-de-res-premium-choice-empacado-800gr-200242000008
"Carnes, Aves y Mariscos",Steak Lomo Redondo Premium Choice Empacado 650g,,566.00 USD (x1),https://www.smrey.com/p/steak-lomo-redondo-premium-choice-empacado-650gr-209263000004
"Carnes, Aves y Mariscos",Falda Limpia Premium Choice Empacada 700gr,,455.00 USD (x1),https://www.smrey.com/p/falda-limpia-premium-choice-empacada-700gr-209260000007
"Carnes, Aves y Mariscos",Costillón Marinado Criollo Premium Choice al Gr,,360.00 USD (x1),https://www.smrey.com/p/costillon-marinado-criollo-premium-choice-al-granel-200043000009
"Carnes, Aves y Mariscos",Mondongo Empacado 600gr,,199.00 USD (x1),https://www.smrey.com/p/mondongo-empacado-600gr-208676000007
"Carnes, Aves y Mariscos",Pecho Empacado 400gr,,144.00 USD (x1),https://www.smrey.com/p/pecho-empacado-400gr-208530000006
"Carnes, Aves y Mariscos",Enrollado de Res Entero Empacado 1.35kg,,1014.00 USD (x1),https://www.smrey.com/p/enrollado-de-res-entero-empacado-135kg-208529000000
"Carnes, Aves y Mariscos",Carne Molida Especial 15% Empacada 625gr,,565.00 USD (x1),https://www.smrey.com/p/carne-molida-especial-15-empacada-625gr-208531000005
"Carnes, Aves y Mariscos",Tapa de Cuadril Cabaña Las Lilas Empacado 1.45k,,5178.00 USD (x1),https://www.smrey.com/p/tapa-de-cuadril-cabana-las-lilas-empacado-145kg-204163000000
"Carnes, Aves y Mariscos",Entraña Cabaña Las Lilas Empacada 1.25kg,,4119.00 USD (x1),https://www.smrey.com/p/entrana-cabana-las-lilas-empacada-125kg-202470000003
"Carnes, Aves y Mariscos",Colita de Cuadril Cabaña Las Lilas Empacado 1.1,,2776.00 USD (x1),https://www.smrey.com/p/colita-de-cuadril-cabana-las-lilas-empacado-11kg-202465000001
