categoria,nombre,precio_oferta,precio_regular,enlace
Supermercado,Azucar Santa Rosa 1820G Turbinada,273.00 USD (x1),273.00 USD (x1),https://www.superxtra.com/azucar-santa-rosa-1820g-turbinada-7451078501136/p
Supermercado,Jamon Cocido De Cerdo First Choice 204 G,164.00 USD (x1),164.00 USD (x1),https://www.superxtra.com/jamon-cocido-de-cerdo-first-choice-204g-7451072405515/p
Supermercado,Tortillas De Maiz American Star 580gr,54.00 USD (x1),54.00 USD (x1),https://www.superxtra.com/tortillas-de-maiz-american-star-580gr-7451072405485/p
Supermercado,Name Baboso Por Media Libra,208.00 USD (x1),208.00 USD (x1),https://www.superxtra.com/name-baboso-por-media-libra2701108000005/p
Supermercado,Jugo Del Monte Nectar 6 Pack Goodliving 160 ML,193.00 USD (x1),193.00 USD (x1),https://www.superxtra.com/jugo-del-monte-nectar-6-pack-goodliving-160-ml/p
Supermercado,Jugo Petit Fruta Fresca 6 pack 200ml,155.00 USD (x1),155.00 USD (x1),https://www.superxtra.com/jugo-petit-fruta-fresca-6-pack-200ml-7411204805491/p
Supermercado,Queso Crema Superior 220 GR,273.00 USD (x1),273.00 USD (x1),https://www.superxtra.com/queso-crema-superior-220-gr-7451010672757/p
Supermercado,Limón Persa Por Media Libra,253.00 USD (x1),253.00 USD (x1),https://www.superxtra.com/limon-persa-por-libra/p
Supermercado,Jamon Cocido Blue Ribbon 4X4 Pullman Por Media Libra,598.00 USD (x1),747.00 USD (x1),https://www.superxtra.com/jamon-cocido-blue-ribbon-4x4-pullman-por-media-libra/p
Supermercado,Higado de Res Por Libra,528.00 USD (x1),528.00 USD (x1),https://www.superxtra.com/higado-de-res-por-libra/p
Supermercado,Manzana Verde Por Libra (3 Unidades Aproximadas),265.00 USD (x1),265.00 USD (x1),https://www.superxtra.com/manzana-verde-por-libra-3-unidades-aproximadas-por-libra/p
Supermercado,Zapallo Por Media Libra,98.00 USD (x1),98.00 USD (x1),https://www.superxtra.com/zapallo-por-libra/p
Supermercado,Yuca Fresca Por Media Libra,55.00 USD (x1),55.00 USD (x1),https://www.superxtra.com/yuca-fresca-por-libra/p
Supermercado,Uvas Verdes Sin Semilla Por Media Libra,719.00 USD (x1),719.00 USD (x1),https://www.superxtra.com/uvas-verdes-sin-semilla-por-libra/p
Supermercado,Tortillas Ruby 10 Unidades,94.00 USD (x1),94.00 USD (x1),https://www.superxtra.com/tortillas-ruby-10-unidades/p
Supermercado,Rincón Por Libra,796.00 USD (x1),796.00 USD (x1),https://www.superxtra.com/rincon-por-libra/p
Supermercado,Repollo Cosechas De Mi Tierra Por Media Libra,208.00 USD (x1),208.00 USD (x1),https://www.superxtra.com/repollo-cosechas-de-mi-tierra-por-libra/p
Supermercado,Rapiditas Bimbo Clásicas Talla M 12 UN,240.00 USD (x1),240.00 USD (x1),https://www.superxtra.com/rapiditas-clasicas-12-un-bimbo-250-gr-tamano-m/p
Supermercado,Rabito de Puerco Por Media Libra,597.00 USD (x1),597.00 USD (x1),https://www.superxtra.com/rabito-de-puerco-por-libra/p
Supermercado,Pulpa Negra Por Libra,793.00 USD (x1),793.00 USD (x1),https://www.superxtra.com/pulpa-negra-por-libra/p
Supermercado,Papaya Por Media Libra,98.00 USD (x1),98.00 USD (x1),https://www.superxtra.com/papaya-por-libra/p
Supermercado,Encuentro de Pollo Por Media Libra,194.00 USD (x1),194.00 USD (x1),https://www.superxtra.com/encuentro-de-pollo-por-libra/p
Supermercado,Chuleta Ahumada Especial American Star Por Media Libra,790.00 USD (x1),790.00 USD (x1),https://www.superxtra.com/chuleta-ahumada-especial-american-star-por-libra/p
Supermercado,Chayote Por Media Libra,90.00 USD (x1),90.00 USD (x1),https://www.superxtra.com/chayote-por-libra/p
Supermercado,Cebolla Morada Por Media Libra,310.00 USD (x1),310.00 USD (x1),https://www.superxtra.com/cebolla-morada-por-libra/p
Supermercado,Carne para Guisar Por Libra,657.00 USD (x1),657.00 USD (x1),https://www.superxtra.com/carne-para-guisar-por-libra/p
Supermercado,Brocolí Xtra Por Media Libra,444.00 USD (x1),444.00 USD (x1),https://www.superxtra.com/brocoli-por-libra/p
Supermercado,Bacon Ahumado American Star Por Media Libra,859.00 USD (x1),859.00 USD (x1),https://www.superxtra.com/bacon-ahumado-american-star-por-libra/p
Supermercado,Babilla Por Libra,793.00 USD (x1),793.00 USD (x1),https://www.superxtra.com/babilla-por-libra/p
Supermercado,Apio Cosechas De Mi Tierra Por Media Libra,270.00 USD (x1),270.00 USD (x1),https://www.superxtra.com/apio-cosechas-de-mi-tierra-por-libra/p
Supermercado,Ají Legumbres Dulce Por Media Libra,197.00 USD (x1),197.00 USD (x1),https://www.superxtra.com/aji-dulce-por-libra/p
Supermercado,Aguacate Importado Por Media Libra,390.00 USD (x1),390.00 USD (x1),https://www.superxtra.com/aguacate-importado-por-libra/p
Supermercado,Empanada Rimith 454 gr De Pollo Congelada,283.00 USD (x1),283.00 USD (x1),https://www.superxtra.com/empanada-rimith-454-gr-de-pollo-congelada/p
Supermercado,Codito La Parmigiana 454 gr Pastas Cortas,86.00 USD (x1),86.00 USD (x1),https://www.superxtra.com/codito-la-parmigiana-454-gr-pastas-cortas/p
Supermercado,Spaghetti Delgado La Parmigiana 454 gr Pasta Larga,93.00 USD (x1),93.00 USD (x1),https://www.superxtra.com/spaghetti-delgado-la-parmigiana-454-gr-pasta-larga/p
Supermercado,Spaghetti grueso La Parmigiana 425 gr Pasta Larga,92.00 USD (x1),92.00 USD (x1),https://www.superxtra.com/spaghetti-grueso-la-parmigiana-425-gr-pasta-larga/p
Supermercado,Salchicha El Compa 411 gr En Paquete,137.00 USD (x1),137.00 USD (x1),https://www.superxtra.com/salchicha-el-compa-411-gr-en-paquete/p
Supermercado,Salchicha Ahumada American Star 454 gr En Paquete,114.00 USD (x1),114.00 USD (x1),https://www.superxtra.com/salchicha-ahumada-american-star-454-gr-en-paquete/p
Supermercado,Jamón Cocido Blue Ribbon 227 gr En Paquete,193.00 USD (x1),193.00 USD (x1),https://www.superxtra.com/jamon-cocido-blue-ribbon-227-gr-en-paquete/p
Supermercado,Chorizo Puerco Ahumado American Star 454 gr Napolitano,189.00 USD (x1),189.00 USD (x1),https://www.superxtra.com/chorizo-puerco-ahumado-american-star-454-gr-napolitano/p
Supermercado,Huevos Empacados Toledano Medianos 30 UN,564.00 USD (x1),564.00 USD (x1),https://www.superxtra.com/huevos-claripack-medianos-toledano-30-unidades/p
Supermercado,Hojuela De Avena Molino Criollo Origina 350 gr,79.00 USD (x1),94.00 USD (x1),https://www.superxtra.com/hojuela-molino-criollo-350-gr-de-avena-origina/p
Supermercado,MAGGI Sopa Pollo con Fideos Sobre 57g,56.00 USD (x1),56.00 USD (x1),https://www.superxtra.com/maggi-sopa-pollo-con-fideos-sobre-57g/p
Supermercado,Sopa Rika 85 Gr Con Carne,66.00 USD (x1),66.00 USD (x1),https://www.superxtra.com/sopa-rika-85-gr-con-carne/p
Supermercado,Galleta Salada Rellena 10 Un Pozuelo 362 G Queso Blanco,265.00 USD (x1),265.00 USD (x1),https://www.superxtra.com/galleta-salada-rellena-10-un-pozuelo-362-g-queso-blanco/p
Supermercado,Galleta Dulce Docena Pascual 360 G Maria,222.00 USD (x1),222.00 USD (x1),https://www.superxtra.com/galleta-dulce-docena-pascual-360-g-maria/p
